url,tagfrom,tagto,organizator,isgood
https://lenta.ru/news/2019/12/16/rosstat/,195,202,rosstat,True
https://lenta.ru/news/2019/12/16/144/,,,,True
https://lenta.ru/news/2019/12/16/belop/,179,193,radio-svoboda,True
https://lenta.ru/news/2019/12/16/matkapital/,216,222,mintrud,True
https://lenta.ru/news/2019/12/16/matkapital/,438,475,pensionnyy-fond-rf,True
https://lenta.ru/news/2019/12/16/matkapital/,534,540,gosduma,True
https://lenta.ru/news/2019/12/16/matkapital/,545,566,edinaya-rossiya,True
https://lenta.ru/news/2019/12/16/proklyal/,16,29,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/advokat_sokolov/,325,328,fsin,True
https://lenta.ru/news/2019/12/16/mujchiny/,,,,True
https://lenta.ru/news/2019/12/16/millions/,,,,True
https://lenta.ru/news/2019/12/16/printer/,179,181,cnn,True
https://lenta.ru/news/2019/12/16/boeing/,3,17,boeing,True
https://lenta.ru/news/2019/12/16/ilia/,951,953,ska,True
https://lenta.ru/news/2019/12/16/killer_belarus/,67,69,mvd,True
https://lenta.ru/news/2019/12/16/killer_belarus/,108,121,deutsche-welle,True
https://lenta.ru/news/2019/12/16/killer_belarus/,384,397,tsentrizbirkom-rossii,True
https://lenta.ru/news/2019/12/16/killer_belarus/,1929,1941,sovet-evropy,True
https://lenta.ru/news/2019/12/16/ukrali/,,,,True
https://lenta.ru/news/2019/12/16/zhigunov/,,,,True
https://lenta.ru/news/2019/12/16/wb/,211,226,vsemirnyy-bank,True
https://lenta.ru/news/2019/12/16/wb/,696,698,tyumenskaya-neftyanaya-kompaniya,True
https://lenta.ru/news/2019/12/16/sbu/,19,32,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/sbu/,114,140,sbu,True
https://lenta.ru/news/2019/12/16/sbu/,1373,1398,mvd,True
https://lenta.ru/news/2019/12/16/they_understand_the_red_lines/,,,,True
https://lenta.ru/news/2019/12/16/bears/,,,,True
https://lenta.ru/news/2019/12/16/nodifference/,,,,True
https://lenta.ru/news/2019/12/16/pic/,,,,True
https://lenta.ru/news/2019/12/16/karakum/,,,,True
https://lenta.ru/news/2019/12/16/protivogaz/,,,,True
https://lenta.ru/news/2019/12/16/urin/,,,,True
https://lenta.ru/news/2019/12/16/dog/,,,,True
https://lenta.ru/news/2019/12/16/high/,466,474,bloomberg,True
https://lenta.ru/news/2019/12/16/cody/,,,,True
https://lenta.ru/news/2019/12/16/pivo_belly/,1396,1403,rosstat,True
https://lenta.ru/news/2019/12/16/ze_zozulya/,,,,True
https://lenta.ru/news/2019/12/16/pyatlet/,588,589,es,True
https://lenta.ru/news/2019/12/16/pozor/,110,114,apple,True
https://lenta.ru/news/2019/12/16/pozor/,127,153,google,True
https://lenta.ru/news/2019/12/16/pozor/,176,184,microsoft,True
https://lenta.ru/news/2019/12/16/kovi/,999,1001,ska,True
https://lenta.ru/news/2019/12/16/lebedev/,15,29,gazprom-media,True
https://lenta.ru/news/2019/12/16/lebedev/,408,417,lenta-ru,True
https://lenta.ru/news/2019/12/16/obman/,108,110,mid,True
https://lenta.ru/news/2019/12/16/obman/,354,368,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/srbrnkv/,,,,True
https://lenta.ru/news/2019/12/16/plitka/,,,,True
https://lenta.ru/news/2019/12/16/s11/,,,,True
https://lenta.ru/news/2019/12/16/ns2/,,,,True
https://lenta.ru/news/2019/12/16/protiv/,200,202,mid,True
https://lenta.ru/news/2019/12/16/protiv/,980,993,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/meduza/,,,,True
https://lenta.ru/news/2019/12/16/drachev/,151,185,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/16/dom2/,136,142,starhit,True
https://lenta.ru/news/2019/12/16/rm/,103,127,mvd,True
https://lenta.ru/news/2019/12/16/rm/,183,192,lenta-ru,True
https://lenta.ru/news/2019/12/16/rm/,697,704,sberbank-rossii,True
https://lenta.ru/news/2019/12/16/lnr/,198,200,mid,True
https://lenta.ru/news/2019/12/16/lnr/,1427,1440,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/pugacheva/,146,165,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/16/musor/,3,22,gosduma,True
https://lenta.ru/news/2019/12/16/musor/,134,149,sovet-federatsii,True
https://lenta.ru/news/2019/12/16/comment/,27,36,mid,True
https://lenta.ru/news/2019/12/16/comment/,722,740,tk-zvezda,True
https://lenta.ru/news/2019/12/16/til/,26,35,spartak,True
https://lenta.ru/news/2019/12/16/oon_rus/,32,34,oon,True
https://lenta.ru/news/2019/12/16/oon_rus/,87,89,fsb,True
https://lenta.ru/news/2019/12/16/upc/,99,117,rpts,True
https://lenta.ru/news/2019/12/16/upc/,491,504,verhovnaya-rada,True
https://lenta.ru/news/2019/12/16/greta/,1041,1043,oon,True
https://lenta.ru/news/2019/12/16/zvezz/,32,41,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/16/zvezz/,564,582,tk-zvezda,True
https://lenta.ru/news/2019/12/16/doklad/,464,485,parlament-velikobritanii,True
https://lenta.ru/news/2019/12/16/doklad/,1209,1217,es,True
https://lenta.ru/news/2019/12/16/doklad/,1395,1397,gru,True
https://lenta.ru/news/2019/12/17/brain/,,,,True
https://lenta.ru/news/2019/12/17/sklad/,307,309,fsb,True
https://lenta.ru/news/2019/12/16/tolkochrystal/,,,,True
https://lenta.ru/news/2019/12/17/goalkeeper/,,,,True
https://lenta.ru/news/2019/12/17/nasilie/,454,456,gru,True
https://lenta.ru/news/2019/12/17/nasilie/,890,892,fsb,True
https://lenta.ru/news/2019/12/17/alcohol/,,,,True
https://lenta.ru/news/2019/12/17/piano/,,,,True
https://lenta.ru/news/2019/12/17/himozi/,197,202,47news-ru,True
https://lenta.ru/news/2019/12/17/himozi/,1371,1373,fsb,True
https://lenta.ru/news/2019/12/17/oscar/,936,949,forbes,True
https://lenta.ru/news/2019/12/17/good/,109,117,bloomberg,True
https://lenta.ru/news/2019/12/17/sovet/,,,,True
https://lenta.ru/news/2019/12/17/737/,1,15,boeing,True
https://lenta.ru/news/2019/12/17/advokaaaaat/,494,518,new-york-times,True
https://lenta.ru/news/2019/12/17/space/,,,,True
https://lenta.ru/news/2019/12/17/mult/,,,,True
https://lenta.ru/news/2019/12/17/ideal/,215,222,qualcomm,True
https://lenta.ru/news/2019/12/17/ideal/,295,299,apple,True
https://lenta.ru/news/2019/12/17/polezno/,,,,True
https://lenta.ru/news/2019/12/17/2020weeks/,95,102,rostrud,True
https://lenta.ru/news/2019/12/17/sapsan/,1,3,rzhd,True
https://lenta.ru/news/2019/12/17/sapsan/,917,943,transmashholding,True
https://lenta.ru/news/2019/12/17/gift/,,,,True
https://lenta.ru/news/2019/12/17/prilozheniya/,670,676,netflix,True
https://lenta.ru/news/2019/12/17/bill_books/,12,20,microsoft,True
https://lenta.ru/news/2019/12/17/bill_books/,1026,1034,bloomberg,True
https://lenta.ru/news/2019/12/17/aurofreeze/,9,26,za-rulem,True
https://lenta.ru/news/2019/12/17/illuziya/,,,,True
https://lenta.ru/news/2019/12/17/chili/,,,,True
https://lenta.ru/news/2019/12/17/vzryvv/,389,408,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/vzryvv/,1312,1356,minpromtorg,True
https://lenta.ru/news/2019/12/17/sosedi/,1233,1235,fsb,True
https://lenta.ru/news/2019/12/17/arctic/,437,445,bloomberg,True
https://lenta.ru/news/2019/12/17/arctic/,1310,1319,minprirody,True
https://lenta.ru/news/2019/12/17/rings/,,,,True
https://lenta.ru/news/2019/12/17/ukraine_sochi/,280,289,lenta-ru,True
https://lenta.ru/news/2019/12/17/gorbachev/,,,,True
https://lenta.ru/news/2019/12/17/sebastian/,759,794,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/17/chuk/,98,107,lenta-ru,True
https://lenta.ru/news/2019/12/17/chuk/,146,155,mvd,True
https://lenta.ru/news/2019/12/17/vignal/,,,,True
https://lenta.ru/news/2019/12/17/maldives/,1,15,google,True
https://lenta.ru/news/2019/12/17/yagudin/,,,,True
https://lenta.ru/news/2019/12/17/slovakia/,256,267,minekonomrazvitiya,True
https://lenta.ru/news/2019/12/17/slovakia/,1282,1292,naftogaz,True
https://lenta.ru/news/2019/12/17/big_bro/,,,,True
https://lenta.ru/news/2019/12/17/upc/,72,90,rpts,True
https://lenta.ru/news/2019/12/17/upc/,268,277,lenta-ru,True
https://lenta.ru/news/2019/12/17/crash/,1,6,google,True
https://lenta.ru/news/2019/12/17/new_built/,198,207,lenta-ru,True
https://lenta.ru/news/2019/12/17/new_built/,903,909,miel,True
https://lenta.ru/news/2019/12/17/zaderjan/,14,36,edinaya-rossiya,True
https://lenta.ru/news/2019/12/17/zaderjan/,281,283,mvd,True
https://lenta.ru/news/2019/12/17/girls_kiss/,166,183,new-york-times,True
https://lenta.ru/news/2019/12/17/its_a_trap/,61,64,nasa,True
https://lenta.ru/news/2019/12/17/oil/,1,30,naftogaz,True
https://lenta.ru/news/2019/12/17/oil/,254,264,zhurnal-time,True
https://lenta.ru/news/2019/12/17/oil/,795,820,respublikanskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/17/oil/,877,892,associated-press,True
https://lenta.ru/news/2019/12/17/podmena/,69,82,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/orph/,,,,True
https://lenta.ru/news/2019/12/17/molokoedov/,1,27,skr,True
https://lenta.ru/news/2019/12/17/molokoedov/,253,272,gazeta-kommersant,True
https://lenta.ru/news/2019/12/17/molokoedov/,1169,1193,mvd,True
https://lenta.ru/news/2019/12/17/molokoedov/,1349,1351,mgu,True
https://lenta.ru/news/2019/12/17/molokoedov/,1409,1422,genprokuratura-rf,True
https://lenta.ru/news/2019/12/17/molokoedov/,1845,1847,fsb,True
https://lenta.ru/news/2019/12/17/otxod/,211,215,riamo,True
https://lenta.ru/news/2019/12/17/ozil/,1003,1005,oon,True
https://lenta.ru/news/2019/12/17/killektr/,149,158,gazeta-izvestiya,True
https://lenta.ru/news/2019/12/17/killektr/,1200,1206,gosduma,True
https://lenta.ru/news/2019/12/17/iskazili/,817,819,mid,True
https://lenta.ru/news/2019/12/17/galaxy/,,,,True
https://lenta.ru/news/2019/12/17/musharraf/,100,109,reuters,True
https://lenta.ru/news/2019/12/17/ssj/,43,86,grazhdanskie-samolety-suhogo,True
https://lenta.ru/news/2019/12/17/ssj/,439,449,aeroport-sheremetievo,True
https://lenta.ru/news/2019/12/17/ssj/,658,668,aeroflot,True
https://lenta.ru/news/2019/12/17/ssj/,294,296,rbk,True
https://lenta.ru/news/2019/12/17/ssj/,1223,1247,severstal,True
https://lenta.ru/news/2019/12/17/ssj/,1815,1822,interjet,True
https://lenta.ru/news/2019/12/17/ssj/,1917,1935,minpromtorg,True
https://lenta.ru/news/2019/12/17/tinder_scam/,,,,True
https://lenta.ru/news/2019/12/17/vnukovo/,43,59,mezhdunarodnyy-aeroport-vnukovo,True
https://lenta.ru/news/2019/12/17/advice/,757,766,lenta-ru,True
https://lenta.ru/news/2019/12/17/silicon_valley_estate/,192,201,lenta-ru,True
https://lenta.ru/news/2019/12/17/russian_ship/,190,192,cnn,True
https://lenta.ru/news/2019/12/17/tonny/,1,43,mmz-avangard,True
https://lenta.ru/news/2019/12/17/tonny/,145,171,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/tonny/,286,330,minpromtorg,True
https://lenta.ru/news/2019/12/17/tonny/,556,573,vedomosti,True
https://lenta.ru/news/2019/12/17/noskov_concert/,,,,True
https://lenta.ru/news/2019/12/17/dreamscometrue/,,,,True
https://lenta.ru/news/2019/12/17/children/,692,713,skr,True
https://lenta.ru/news/2019/12/17/zarplata_sovsem_maluska/,161,174,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/irina/,,,,True
https://lenta.ru/news/2019/12/17/lider/,,,,True
https://lenta.ru/news/2019/12/17/cases/,1,34,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/17/bel_oil/,243,276,fas,True
https://lenta.ru/news/2019/12/17/bel_oil/,832,843,transneft,True
https://lenta.ru/news/2019/12/17/konsul_vyshey_rasy/,162,190,mid,True
https://lenta.ru/news/2019/12/17/fetullahists/,517,542,mvd,True
https://lenta.ru/news/2019/12/17/gas/,,,,True
https://lenta.ru/news/2019/12/17/gender_gap/,1433,1446,vsemirnyy-bank,True
https://lenta.ru/news/2019/12/17/mars/,,,,True
https://lenta.ru/news/2019/12/17/gat/,1,27,skr,True
https://lenta.ru/news/2019/12/17/gat/,1135,1152,genshtab,True
https://lenta.ru/news/2019/12/17/gat/,1154,1173,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/svyaz/,139,150,vympelkom,True
https://lenta.ru/news/2019/12/17/svyaz/,580,584,tele2,True
https://lenta.ru/news/2019/12/17/igronarco/,9,22,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/igronarco/,474,483,lenta-ru,True
https://lenta.ru/news/2019/12/17/igronarco/,1236,1259,pravitelstvo-ukrainy,True
https://lenta.ru/news/2019/12/17/igronarco/,1345,1353,minzdrav-rf,True
https://lenta.ru/news/2019/12/17/damage/,136,139,itar-tass,True
https://lenta.ru/news/2019/12/17/painkillers/,,,,True
https://lenta.ru/news/2019/12/17/sources/,,,,True
https://lenta.ru/news/2019/12/17/win_win/,,,,True
https://lenta.ru/news/2019/12/17/ostanki/,,,,True
https://lenta.ru/news/2019/12/17/comparison/,32,38,gosduma,True
https://lenta.ru/news/2019/12/17/comparison/,235,241,ridus,True
https://lenta.ru/news/2019/12/17/zakarin/,120,154,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2019/12/17/rabstvo/,868,892,mvd,True
https://lenta.ru/news/2019/12/17/invitation/,303,329,sbu,True
https://lenta.ru/news/2019/12/17/invitation/,398,407,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/invitation/,716,725,mid,True
https://lenta.ru/news/2019/12/17/insecure/,,,,True
https://lenta.ru/news/2019/12/17/disney_or_porn/,,,,True
https://lenta.ru/news/2019/12/17/battle/,,,,True
https://lenta.ru/news/2019/12/17/murderer/,208,236,sledstvennyy-komitet,True
https://lenta.ru/news/2019/12/17/murderer/,718,732,edinaya-rossiya,True
https://lenta.ru/news/2019/12/17/zeki_slova/,9,15,gosduma,True
https://lenta.ru/news/2019/12/17/zeki_slova/,628,641,pochta-rossii,True
https://lenta.ru/news/2019/12/17/zeki_slova/,881,887,ridus,True
https://lenta.ru/news/2019/12/17/76_years_for_terrorisis/,1068,1069,islamskoe-gosudarstvo,True
https://lenta.ru/news/2019/12/17/vizastop/,16,31,sovet-federatsii,True
https://lenta.ru/news/2019/12/17/vizastop/,164,188,genassambleya-oon,True
https://lenta.ru/news/2019/12/17/vizastop/,186,188,oon,True
https://lenta.ru/news/2019/12/17/threat/,274,296,fitch-ratings,True
https://lenta.ru/news/2019/12/17/inmate/,,,,True
https://lenta.ru/news/2019/12/17/travi/,65,78,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/travi/,787,795,es,True
https://lenta.ru/news/2019/12/17/travi/,804,822,interfaks,True
https://lenta.ru/news/2019/12/17/vedushaya/,1191,1198,fox-news,True
https://lenta.ru/news/2019/12/17/egypt/,,,,True
https://lenta.ru/news/2019/12/17/allergic/,,,,True
https://lenta.ru/news/2019/12/17/newyear_hatters/,130,139,lenta-ru,True
https://lenta.ru/news/2019/12/17/pletneva/,106,134,radiostantsiya-govorit-moskva,True
https://lenta.ru/news/2019/12/17/pletneva/,166,172,gosduma,True
https://lenta.ru/news/2019/12/17/avariyno/,157,166,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/tamozjnya/,113,122,fts-rossii,True
https://lenta.ru/news/2019/12/17/tamozjnya/,282,310,sledstvennyy-komitet,True
https://lenta.ru/news/2019/12/17/tamozjnya/,612,614,fsb,True
https://lenta.ru/news/2019/12/17/aeroflot/,32,41,aeroflot,True
https://lenta.ru/news/2019/12/17/aeroflot/,72,96,tsska,True
https://lenta.ru/news/2019/12/17/aeroflot/,159,168,lenta-ru,True
https://lenta.ru/news/2019/12/17/cms/,30,44,edinaya-rossiya,True
https://lenta.ru/news/2019/12/17/cms/,246,252,gosduma,True
https://lenta.ru/news/2019/12/17/lzrv/,44,57,hello,True
https://lenta.ru/news/2019/12/17/lzrv/,131,150,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/17/peregovor/,12,20,gazprom,True
https://lenta.ru/news/2019/12/17/peregovor/,35,44,naftogaz,True
https://lenta.ru/news/2019/12/17/peregovor/,481,492,evrokomissiya,True
https://lenta.ru/news/2019/12/17/peregovor/,535,541,gosduma,True
https://lenta.ru/news/2019/12/17/evgeny/,282,291,lenta-ru,True
https://lenta.ru/news/2019/12/17/festivities/,179,183,riamo,True
https://lenta.ru/news/2019/12/17/marchenko/,503,506,fsin,True
https://lenta.ru/news/2019/12/17/marchenko/,845,864,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/msk_for_notmsk/,237,266,inkom-nedvizhimost,True
https://lenta.ru/news/2019/12/17/msk_for_notmsk/,296,305,lenta-ru,True
https://lenta.ru/news/2019/12/17/msk_for_notmsk/,1116,1122,gosduma,True
https://lenta.ru/news/2019/12/17/sankcii/,1,25,pravitelstvo-ukrainy,True
https://lenta.ru/news/2019/12/17/sankcii/,1106,1115,es,True
https://lenta.ru/news/2019/12/17/baby/,383,404,skr,True
https://lenta.ru/news/2019/12/17/musor/,143,152,minprirody,True
https://lenta.ru/news/2019/12/17/musor/,695,701,gosduma,True
https://lenta.ru/news/2019/12/17/musor/,813,828,sovet-federatsii,True
https://lenta.ru/news/2019/12/17/chelovechki/,158,202,interfaks,True
https://lenta.ru/news/2019/12/17/gatchddetails/,,,,True
https://lenta.ru/news/2019/12/17/nabeg/,,,,True
https://lenta.ru/news/2019/12/17/masc/,,,,True
https://lenta.ru/news/2019/12/17/deti/,179,184,ren-tv,True
https://lenta.ru/news/2019/12/17/deti/,1016,1037,skr,True
https://lenta.ru/news/2019/12/17/shmstdnv/,1505,1514,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/shmstdnv/,1644,1653,lenta-ru,True
https://lenta.ru/news/2019/12/17/rwrd/,130,156,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/rwrd/,504,507,itar-tass,True
https://lenta.ru/news/2019/12/17/fight/,391,404,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/bushfire/,,,,True
https://lenta.ru/news/2019/12/17/korea/,21,42,sovbez-oon,True
https://lenta.ru/news/2019/12/17/korea/,290,292,mid,True
https://lenta.ru/news/2019/12/17/korea/,679,697,gosdep-ssha,True
https://lenta.ru/news/2019/12/17/korea/,941,977,mezhdunarodnyy-komitet-krasnogo-kresta,True
https://lenta.ru/news/2019/12/17/student/,,,,True
https://lenta.ru/news/2019/12/17/ipozhest/,1,17,tsentralnyy-bank-rossii,True
https://lenta.ru/news/2019/12/17/imf/,12,40,mezhdunarodnyy-valyutnyy-fond,True
https://lenta.ru/news/2019/12/17/jacktheripper/,,,,True
https://lenta.ru/news/2019/12/17/best/,365,370,google,True
https://lenta.ru/news/2019/12/17/dionis/,142,161,komsomolskaya-pravda,True
https://lenta.ru/news/2019/12/17/kontrol/,,,,True
https://lenta.ru/news/2019/12/17/mestorojdenie/,84,91,akron,True
https://lenta.ru/news/2019/12/17/bolshaya_zemlya/,,,,True
https://lenta.ru/news/2019/12/17/edakorp/,177,186,lenta-ru,True
https://lenta.ru/news/2019/12/17/zaitsev/,969,982,sbornaya-rossii,True
https://lenta.ru/news/2019/12/17/meteorit/,,,,True
https://lenta.ru/news/2019/12/17/manda/,77,91,edinaya-rossiya,True
https://lenta.ru/news/2019/12/17/delivery/,,,,True
https://lenta.ru/news/2019/12/17/jeeeesus/,21,27,netflix,True
https://lenta.ru/news/2019/12/17/nofederalisation/,281,293,rbk-ukraina,True
https://lenta.ru/news/2019/12/17/nofederalisation/,799,812,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/yandex_new/,1,8,yandeks,True
https://lenta.ru/news/2019/12/17/yandex_new/,143,152,lenta-ru,True
https://lenta.ru/news/2019/12/17/yandex_new/,1297,1300,tsian,True
https://lenta.ru/news/2019/12/17/saha/,,,,True
https://lenta.ru/news/2019/12/17/sirot/,361,374,schetnaya-palata,True
https://lenta.ru/news/2019/12/17/illusia/,,,,True
https://lenta.ru/news/2019/12/17/fatberg/,,,,True
https://lenta.ru/news/2019/12/17/absurd/,,,,True
https://lenta.ru/news/2019/12/17/lnr/,,,,True
https://lenta.ru/news/2019/12/17/butina/,82,94,russia-today,True
https://lenta.ru/news/2019/12/17/butina/,735,759,fond-borby-s-korruptsiey,True
https://lenta.ru/news/2019/12/17/butina/,1254,1275,respublikanskaya-partiya-ssha,True
https://lenta.ru/news/2019/12/17/death/,426,436,genprokuratura-rf,True
https://lenta.ru/news/2019/12/17/hockey_naked/,,,,True
https://lenta.ru/news/2019/12/17/integr/,1323,1326,obse,True
https://lenta.ru/news/2019/12/17/dannye_rossiyan/,24,36,roskomnadzor,True
https://lenta.ru/news/2019/12/17/gonetrends/,,,,True
https://lenta.ru/news/2019/12/17/kisskiss/,14,20,gosduma,True
https://lenta.ru/news/2019/12/17/kisskiss/,303,315,sovet-evropy,True
https://lenta.ru/news/2019/12/17/otmenit/,134,147,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/otmenit/,1738,1745,es,True
https://lenta.ru/news/2019/12/17/rich/,203,210,rosstat,True
https://lenta.ru/news/2019/12/17/zapret/,,,,True
https://lenta.ru/news/2019/12/17/ural/,,,,True
https://lenta.ru/news/2019/12/17/frigate/,248,258,roskosmos,True
https://lenta.ru/news/2019/12/17/frigate/,504,514,arianespace,True
https://lenta.ru/news/2019/12/17/frigate/,835,840,oneweb,True
https://lenta.ru/news/2019/12/17/frigate/,1006,1041,rkts-progress,True
https://lenta.ru/news/2019/12/17/choina/,,,,True
https://lenta.ru/news/2019/12/17/shmstdnv2/,1185,1194,ministerstvo-oborony,True
https://lenta.ru/news/2019/12/17/shmstdnv2/,1324,1333,lenta-ru,True
https://lenta.ru/news/2019/12/17/rotenberg/,,,,True
https://lenta.ru/news/2019/12/17/father/,1570,1583,verhovnaya-rada,True
https://lenta.ru/news/2019/12/17/extremalniy_rolik/,,,,True
https://lenta.ru/news/2019/12/17/kalugaeco/,,,,True
https://lenta.ru/news/2019/12/17/bestsave17/,399,415,manchester-yunayted,True
